Item,Open,Close,Volume
56,0.0014824462001831046,0.0022169803099687663,0.1177506514338281
57,0.0029982016895573615,0.002367004669247566,0.09002690040259793
58,0.003542315774034424,0.0035727311013389607,0.21244146437184835
59,0.003192529970536803,0.002544805959077509,0.15734907781740426
60,0.0029648838965905533,0.003033761633632087,0.15158687464294135
61,0.0014713402691941685,0.003067104162400275,0.16453906124587228
62,0.0035867394979901546,0.002805955060738885,0.15027097594753677
63,0.002581780300126138,0.00572303486386036,0.19634914262728698
64,0.006901417701853957,0.007545512977273031,0.2124098530456204
65,0.00773979643865956,0.007906681155149933,0.12766485509575246
66,0.007484394041016626,0.010429258761715327,0.23565080541818373
67,0.010210542940223291,0.009479124343157286,0.12435688549995978
68,0.009877407529433446,0.010134775641374771,0.1315055161279617
69,0.009827439343758876,0.010540383504097917,0.17794122156802622
70,0.010088386203120636,0.009968080017711878,0.15936304280230518
71,0.009977343900782573,0.009145741605920521,0.14955830956294475
72,0.008217291944754318,0.005561896328325502,0.28150519686447145
73,0.005152463173038982,0.006656498018034307,0.1592292671591919
74,0.0077897731281097865,0.00911795616528037,0.20494987084610483
75,0.012925577404665364,0.012840711625898116,0.3757362946090306
76,0.013947186995237143,0.016241198525535183,0.43168973540253713
77,0.0264285866867746,0.022680995636843324,0.8075633678355592
78,0.023608054381713275,0.026970497495719087,0.48247932247901276
79,0.024940587521097013,0.024314566794259,0.4200169533154023
80,0.023702446291343576,0.02488687028064504,0.24957836318733717
81,0.02454082502814922,0.024703511902687075,0.2110988250873349
82,0.025878911133027427,0.02500910919928369,0.22295401749120472
83,0.025956644146174324,0.026281512178822436,0.23747992471779014
84,0.02584560184383626,0.028448487205727943,0.43237808445031833
85,0.02883269760240466,0.02973200436152275,0.2938152458409448
86,0.02960445776082797,0.028887437597219248,0.1825626666069254
87,0.029482309527500958,0.029465298171733337,0.16442474431871223
88,0.029260216419049204,0.028354025217640424,0.13457755788001724
89,0.02785550323201301,0.029343059253094675,0.15425514198083598
90,0.0297987860418074,0.031282219197017944,0.2791069161813629
91,0.03082039563237919,0.029854243280161383,0.2175542359304366
92,0.029915381309639957,0.030143169312373916,0.18027383211385786
93,0.030192987065485136,0.031148866102123238,0.1380947147304382
94,0.030681588502568788,0.03230458725115139,0.1898426375094811
95,0.03237501337643907,0.03565506886772517,0.29937313249789854
96,0.036111657431452907,0.03566617453389222,0.2362418730024601
97,0.03659470590304213,0.037016368237134376,0.19846770729763277
98,0.037677389610277404,0.0447063484855582,0.5201391712566801
99,0.04533946153956571,0.04501195429224382,0.706329567716386
100,0.04299086327132902,0.047684547747998976,0.4391326821383975
101,0.047560341601429676,0.04678998421072124,0.32940274136958997
102,0.04728272734180884,0.050568293532441286,0.2962621733139365
103,0.05226308259962191,0.056830306374097514,0.5407775385448872
104,0.05990848712865117,0.06279225347701813,0.8558841333545303
105,0.0629788773696366,0.06273669961591584,0.4370943877004243
106,0.061901738124120156,0.05849164595197533,0.4567525130852898
107,0.05945875645002878,0.0644258161243448,0.5478094168771696
108,0.06762607170533287,0.06563710815465322,0.5915209142000392
109,0.06526639301743416,0.05810270084354725,0.6250360685959236
110,0.06075241883095127,0.06185323323471616,0.39980668989442847
111,0.06201278042645823,0.05973626349087392,0.3087278920180359
112,0.05803183990479037,0.05987518218398567,0.31132075986067703
113,0.05734891869050292,0.057430386791034696,0.24537285728913502
114,0.05535566769503393,0.05545788431834324,0.5078510163647195
115,0.054944799271097175,0.05692475134200699,0.3030313589808499
116,0.05757654775689787,0.05851387430448744,0.2537035988531668
117,0.055960864399950114,0.06206993414144231,0.5112951969721851
118,0.0626124156621043,0.06270335708714768,0.36797227905994145
119,0.06350077108836015,0.06351458983277199,0.2546668052928531
120,0.06257355340741867,0.06374238789557617,0.3418027899364125
121,0.06418370931019889,0.0679318706782364,0.4321591799539749
122,0.06862548644147808,0.07173797395068561,0.4329302224864267
123,0.07272301372720281,0.07057113862540139,0.46293551402130734
124,0.07062428189866589,0.06541485866988807,0.4449897435240672
125,0.0660936743270265,0.06620941164103926,0.36705042542072114
126,0.06648233088898538,0.06459807734622473,0.22435018641898183
127,0.06484996312422729,0.06707619824776585,0.18218322164583683
128,0.06773713101522223,0.06474809319541451,0.19449812924316778
129,0.06334532206961761,0.06698173625967836,0.25948526074358297
130,0.06715414617228392,0.06736513279006741,0.18129785006996352
131,0.06723743215092527,0.06576489565133088,0.20398424115412042
132,0.06556620213148158,0.06489256046656529,0.14255804255689028
133,0.06507760919817356,0.06882645123569216,0.27811208629918716
134,0.0722011200084793,0.06995437843399112,0.25937823780584
135,0.06992469328411936,0.07012107405765401,0.20515418736361404
136,0.06923622760811309,0.06920428216786416,0.15089852559516015
137,0.07040219729398974,0.0749606595604927,0.3068987727184295
138,0.0723288127035251,0.07612747786559886,0.347980920135311
139,0.07703709816343617,0.0772054168010126,0.48124856475309985
140,0.07277299892042867,0.07079338811016657,0.5687493942626521
141,0.07056320778200238,0.06715398046138026,0.23483841008526588
142,0.06646566348872633,0.06728733355627496,0.23868392973833272
143,0.06798142748187623,0.06775407789849548,0.1754675413896642
144,0.06779820513188574,0.06584824346316233,0.1440344696007785
145,0.06487217498620516,0.06265890038212342,0.20332750343256717
146,0.06264018899335229,0.06479809847847777,0.13763256416841751
147,0.06457236587215777,0.06900980961365012,0.17722611981487466
148,0.06812578757718112,0.06795966462896556,0.14415609263361712
149,0.06676548961032504,0.06819857686802581,0.1272732454081277
150,0.06784817331756031,0.06520927193941796,0.1443774324985201
151,0.06568280590308974,0.06459807734622473,0.10891641862357113
152,0.06477223861485605,0.06477587012596565,0.14047595994989148
153,0.06440579391487504,0.0615031792330953,0.16722435193116061
154,0.061402039259823196,0.06059750151956149,0.18269157151291965
155,0.059997317569011374,0.06374795349379321,0.16009518001911194
156,0.06357295113601259,0.060569724589010346,0.1987401293209784
157,0.06084126627886276,0.0614865164788002,0.1728235913885804
158,0.061191060586136006,0.0611809191822036,0.09435888795449626
159,0.05586091102104969,0.05834163010278552,0.28869030955582037
160,0.05868144332611101,0.05834717868082455,0.13472592150196472
161,0.05882025895969707,0.05501893392685191,0.16561901998127818
162,0.05599972665463575,0.058113815019803325,0.14150727189541426
163,0.05678258424027234,0.05977515459768111,0.20891701353201028
164,0.059547586890388984,0.05978626877393718,0.10635759747571748
165,0.06006395315494499,0.06033636092798912,0.0912455055182362
166,0.0593754704713874,0.06304229691251247,0.14348476693322967
167,0.06223486503113436,0.06238664561429498,0.11646151756005538
168,0.0627012631100158,0.061680989033014236,0.12234776701965497
169,0.06141314519081213,0.06181989070594797,0.06660107811221716
170,0.061746272097826335,0.06304229691251247,0.08344257253724051
171,0.06312878192666031,0.062297749224424534,0.10236126671588212
172,0.061402039259823196,0.0666094709257234,0.18231699728895012
173,0.06636572711737722,0.06689838844784692,0.16076164709864182
174,0.0677260250842333,0.06895423873236982,0.10669568963633999
175,0.07020786901301031,0.07487174615044422,0.2525385112645307
176,0.07423323325863389,0.07594968508585793,0.2504321113207211
177,0.07408331169405892,0.07112677935749236,0.274169273066354
178,0.06896971927948121,0.07091562702880523,0.37609384548560637
179,0.07146821360096596,0.06957099892378009,0.18427016287369322
180,0.06979145612735473,0.07156572974898369,0.14005273893603884
181,0.07265085068710166,0.07385494369452784,0.2273516872966414
182,0.07390565081333851,0.0760719240044966,0.24604904161038005
183,0.07562128754918669,0.07577744088415604,0.31626326159654355
184,0.07645411332049785,0.0779944211941248,0.20625847555209229
185,0.08006306468046585,0.07739434077718761,0.2405689898172394
186,0.07753679702773313,0.0772054168010126,0.16708084693007072
187,0.07713149007306648,0.07279368453358721,0.19442758836877183
188,0.07294511533943025,0.07480507811308588,0.13645045323238775
189,0.07713149007306648,0.07860561578731802,0.22249431441400505
190,0.0768039076277711,0.07983911914996057,0.22271321891034848
191,0.0803129056088387,0.07557185415368593,0.2223240445912833
192,0.07628199690149627,0.07541072412824008,0.20247862603630232
193,0.07708706634911074,0.07654421692475612,0.19434002414698218
194,0.07744796658737292,0.07667757001965082,0.16458040193007684
195,0.07662622973949941,0.0753773815994719,0.13543860000281824
196,0.07512713314660856,0.07284923839468947,0.20768869117465688
197,0.07212337849155674,0.06999883513901538,0.22626199920325887
198,0.07034666763904505,0.06803744684257997,0.25694591042794407
199,0.0691806979531684,0.06731512750700415,0.20711708230633377
200,0.06784817331756031,0.07223804380149625,0.18395152942902396
201,0.07199012432724079,0.0712823608048992,0.17205984284554568
202,0.07145710766997702,0.07429389408601915,0.17042774607403138
203,0.07478290030860542,0.07123790409987495,0.33828319771743204
204,0.09466540806251812,0.09162969430126315,0.5567239320360605
205,0.09331621602665095,0.09649149113643592,0.22931458223936113
206,0.09465430213152919,0.0955246939635828,0.16720732858376688
207,0.09493191639114999,0.10026425188011694,0.2165642767853799
208,0.10066181144163285,0.09894183510742592,0.12478983587178907
209,0.09992336057240071,0.10178112418684397,0.14349693165976582
210,0.1026828187607985,0.10954334658093216,0.3487714213837161
211,0.10913449728025441,0.1135661337399295,0.3977391952662639
212,0.1145978840021054,0.11373282936359243,0.2568899575323823
213,0.11499210203333439,0.11721665556497184,0.18107407483650104
214,0.11919512715967841,0.1197059076629471,0.21455517042133657
215,0.12203787132671758,0.1222618277982807,0.23320145469289402
216,0.12156592878611731,0.11941142454260652,0.1919976963594354
217,0.11735734219050321,0.11343834624325184,0.2544941122178333
218,0.11274344864022247,0.12007817299690203,0.22194459963019472
219,0.12204897725770651,0.11968922788847398,0.17172173856866169
220,0.12038330870753293,0.1233397497135164,0.18981832017267028
221,0.1216381088337697,0.1210227588374211,0.20969049143302163
222,0.12264861249335259,0.12399540101173386,0.21140042306834894
223,0.12575786498902364,0.12694026625549543,0.22397560007875084
224,0.12669618860095405,0.12514000798450586,0.17079015557146474
225,0.12429763065081843,0.13022407132462194,0.2512882948226645
226,0.12956112762241978,0.13417462484804382,0.233310900882935
227,0.13421944489665633,0.1377251361069597,0.24520502283497278
228,0.13907209045187224,0.1409255933642547,0.1176314758858105
229,0.14131518237571405,0.13806962451036353,0.2676652033171077
230,0.13833920105191022,0.12699027153855869,0.522753933183834
231,0.1271237074175986,0.12775149900111982,0.3792656161859877
232,0.1298664982057373,0.1328522080753528,0.23693265741880085
233,0.13416393224926293,0.13485805307681248,0.1833872266663794
234,0.13419723303467845,0.12827378018426455,0.25017671264476915
235,0.1295888839461165,0.12754591227064965,0.36780202135348117
236,0.12817863480113717,0.12736810247073072,0.2836578082296047
237,0.12770113079126677,0.13094082506198068,0.2166250883017992
238,0.13308679300374648,0.13013515791457336,0.18581713079197737
239,0.1328813587917781,0.13202987817365042,0.16895374228244123
240,0.1316987387131937,0.1347413797563909,0.19847500128704987
241,0.13421944489665633,0.1355581610800542,0.1611775741230774
242,0.13536876418982519,0.13755289190525777,0.14695813561462504
243,0.13882779398521827,0.14177570019650815,0.39711651635575956
244,0.14263661808788453,0.13869193327981283,0.5334805321786762
245,0.14022695420675996,0.141547902133704,0.24519772884555568
246,0.14338617488810562,0.13965318187462689,0.2728582451080685
247,0.14239786608294935,0.14282586220137078,0.18346262616163292
248,0.14260886176418786,0.14220910200996045,0.11167225018325543
249,0.14244783426862395,0.13871416163232492,0.1629385758005859
250,0.13827256546597666,0.13985322002705797,0.17303520189550672
251,0.14029357278514226,0.1362193609563107,0.16884915471325782
252,0.13434715459925345,0.13328006131076614,0.1844477266858321
253,0.13726206180639378,0.14459832652163113,0.31905558733583633
254,0.14913272033129626,0.15016023136004564,0.37172050513324195
255,0.15029869001717283,0.1534940417122354,0.2627981010764947
256,0.1563339556509732,0.1615062905216399,0.4318113463191143
257,0.1616307704155414,0.1621952843486255,0.3110459024687719
258,0.1605258748463283,0.16378439029092795,0.22117598035004096
259,0.16432915448727575,0.16482342109935644,0.21899418091097783
260,0.16568945245413186,0.1603783463031629,0.24618525262205287
261,0.16046480072966474,0.1618341161707486,0.18613819960520614
262,0.1597707735843884,0.16231195766904716,0.20106543376113145
263,0.15102047348614595,0.14997687298208767,0.49818491738932996
264,0.15316919050790873,0.1452762061723607,0.3534998893603582
265,0.1462455694478526,0.12472328594552672,1.0
266,0.12885599454615448,0.14030326757462735,0.5530511054580135
267,0.1447631232476695,0.1489322765754421,0.37605492805369983
268,0.15321915869358327,0.14335925756077156,0.455718777887469
269,0.14671195051918273,0.14406491414205225,0.31431009601180043
270,0.14419124433572006,0.14363152934877804,0.20548985627193853
271,0.1409875999304187,0.13992543664245533,0.2088148613313864
272,0.14173161226892095,0.14317035060477457,0.5366231148051277
273,0.11866767197168475,0.12601236018944956,0.6596141462635589
274,0.12687941095094463,0.12282301710841063,0.28710685957418924
275,0.12121613447884406,0.11477186017202091,0.44457867512048926
276,0.11660224092856326,0.11674436264471232,0.21736451950802307
277,0.11531412300935966,0.10719856175410773,0.4044062287325534
278,0.10725785005639364,0.10784309887606915,0.5059294742224659
279,0.10876805258027343,0.10211451543416976,0.28965351599550676
280,0.10363224830371785,0.10424814793230701,0.37019057267861305
281,0.09513178913384827,0.0948523628908922,0.4795070096752831
282,0.09440446120315636,0.0935299631383792,0.3563384265209746
283,0.0921502463407743,0.09300766493505645,0.31481845799514474
284,0.09459322801486568,0.10638734602866144,0.5183684281049334
285,0.10802405724932247,0.10765974049811115,0.3482192833476077
286,0.1061251981634838,0.10645957966423682,0.21117665995114795
287,0.10651939918716151,0.10584838507104362,0.1574269126812173
288,0.10566436155387247,0.11283826582631466,0.3052010058096383
289,0.11215491933556533,0.11246598347218172,0.15762392309304796
290,0.11435914900472151,0.11967811371221791,0.2482989586715411
291,0.120982943943179,0.10425371353052416,0.9591586632802362
292,0.10730227378034939,0.10546498854065452,0.29327283716281305
293,0.10492591068464034,0.11193813669081991,0.445758362804221
294,0.11604146794760282,0.112899385285634,0.2908599563846089
295,0.11415925925447197,0.10729858934041227,0.21734748404436785
296,0.10533677910857707,0.10527051598644054,0.2523512302106767
297,0.09917936524144973,0.09939746527339034,0.28559638583551356
298,0.0999899961583343,0.09335215333846027,0.3382515742749426
299,0.0933883960743034,0.09029616335231604,0.46996739235358975
300,0.09196147952906499,0.09005168551503874,0.3317329165468621
301,0.08985718623125792,0.09788614154470233,0.4486868995551866
302,0.09742486625091594,0.09418561443659669,0.31048403507468686
303,0.09622557877207248,0.09100181993359678,0.2435437379895286
304,0.09077885945048057,0.09156857484194382,0.20791003103955985
305,0.09274433711470158,0.09623589912290258,0.2530517318687326
306,0.09700289189599025,0.0916408084775192,0.23902932800463383
307,0.09130631463847423,0.09180748708100407,0.18466419581361598
308,0.09274989858397169,0.09273541016722801,0.1807408412967361
309,0.10733557456576494,0.10602062927274548,0.3691470960065541
310,0.10648609840174601,0.10818203870143393,0.17074394415014113
311,0.10905121130161306,0.1123548587297991,0.21749585978257682
312,0.11362069813548935,0.12223403384755148,0.4627165974087024
313,0.11875650241204493,0.11860019179698221,0.3577418773219073
314,0.11850666148367213,0.11946697840370878,0.8882268940561001
315,0.11894528623130556,0.11930028278004591,0.19747531278401653
316,0.11915072044327389,0.1274347875282671,0.3821625294944639
317,0.129311286694047,0.12946284386206086,0.32609233640523777
318,0.1283618571511277,0.13123532520249925,0.20904836592282552
319,0.1316487705275191,0.12844604140614446,0.17079746167714333
320,0.1286894395964231,0.13412461956498056,0.22660009136388137
321,0.13387521205865321,0.13039074992810679,0.27006835473733526
322,0.12975545590339926,0.12999625624163963,0.1462576218403077
323,0.12955002169143093,0.12622349549795864,0.15929251404417072
324,0.12667397673897612,0.12881275816206034,0.20080274109576246
325,0.12916136512947202,0.12737921664698681,0.19783772228144986
326,0.1317376009678793,0.13085749427032728,0.1648576946905415
327,0.13087145740360134,0.13335784352438051,0.2983880319736994
328,0.1519088289124017,0.14563737435023766,0.5484272371668163
329,0.14663422600981146,0.1475265290110977,0.2148348864340993
330,0.14676191870485722,0.14011436061863036,0.2326541752776432
331,0.14016031862082634,0.13945316074237385,0.17692450971759913
332,0.13747860194935108,0.13615269291895238,0.20270969525918192
333,0.13510225586119334,0.13499140617170718,0.18041491386264974
334,0.13501340841328185,0.12441212305071304,0.251923138459705
335,0.12535810249607582,0.12213402328142499,0.3186445189322583
336,0.12273189847199394,0.12178396927980407,0.19624697831040164
337,0.12199900907203197,0.12210624635087385,0.1130562543844964
338,0.12342592561727032,0.12185620291537948,0.14742514479750327
339,0.1220434157884364,0.12212290910516889,0.12440553228984294
340,0.12237099823373175,0.12991290842980824,0.2222340450009341
341,0.12937236081071052,0.12667910864374504,0.15039745760123296
342,0.12665732634626847,0.11780007322761397,0.2162067259088041
343,0.11561949359267716,0.11064906244689705,0.24526826971995164
344,0.11139425660435527,0.11179921799770813,0.2088440494053163
345,0.11142757439732208,0.10907661925888971,0.15778932217865066
346,0.10844047013497808,0.1108546491773671,0.25879691169580177
347,0.11297663917588756,0.1089043750571878,0.14183077607720257
348,0.10992291633516114,0.1083653970793919,0.2771464566072028
349,0.10690805574912039,0.10888214670467568,0.20919187092391545
350,0.11043926559216587,0.11145472959430432,0.2184006900744034
351,0.11218267565926203,0.11460518156853604,0.2322844596745313
352,0.11314321113317029,0.11557197874138915,0.19922416185125036
353,0.11618026657363763,0.1146607354296383,0.08909775277396052
354,0.11269902491626672,0.1094322218385496,0.10488360580038879
355,0.11021163652577089,0.10936553678101317,0.1940359907974086
356,0.11006727643046603,0.11536639201091904,0.15260602186192795
357,0.11745173410013353,0.1135994762686977,0.15524267787359464
358,0.11153305523039007,0.11082130664859895,0.1351053664630533
359,0.11175515684261748,0.1194614298256698,0.24945674015449856
360,0.12100515580515679,0.11752781845978556,0.21665669962802714
361,0.11795697742614931,0.12130057920346658,0.2518817856592389
362,0.12042217096221851,0.11756116098855372,0.1496750618586643
363,0.11828455987144472,0.11476631159398189,0.12198535752222162
364,0.11415371479275312,0.11753336703782459,0.18619899900536396
365,0.119111841181037,0.11634986895824527,0.18894511332333314
366,0.11732958586680652,0.12002261913579974,0.16495498827030783
367,0.11870653422637041,0.11985592351213685,0.12892967163271432
368,0.11967817563126758,0.11843349617331932,0.18556659073688303
369,0.11811244345244311,0.11789453521570147,0.09816792554421612
370,0.1197947623953244,0.12620683274366357,0.21259713409947442
371,0.12563571675569668,0.12499554071335515,0.14370124817727506
372,0.12629086463873612,0.1277237050503906,0.12917776420298765
373,0.12850620023888126,0.12736810247073072,0.0862811096978569
374,0.12792877686521303,0.1263123918878291,0.09980245768428994
375,0.1269848917840125,0.1284182474554153,0.09015581742485365
376,0.12919468292243885,0.13491917253613178,0.16185375844432243
377,0.13341991991076074,0.1357637478105243,0.15211955396309645
378,0.1358851134468299,0.13791404306295674,0.05236219300407304
379,0.13670685029470342,0.13694724589010354,0.12117052682074424
380,0.13773954880871286,0.13790849448491765,0.08958664392509005
381,0.13922199500889593,0.13638605657997355,0.14686327740341829
382,0.1377728666016797,0.13513587344285793,0.1078121304350929
383,0.13503562027525973,0.13866970492730063,0.14514605177867385
384,0.13702332680900986,0.13460802666149618,0.11925140793078862
385,0.13253156448450487,0.1299295711841033,0.1683310633719369
386,0.1304939067726314,0.12696804318604654,0.1835964018047462
387,0.12732914162956693,0.12940729000095857,0.1412689086831176
388,0.13017186878905485,0.1267180167707303,0.207547609425865
389,0.121987903141043,0.12446769393199338,0.20710249432749955
390,0.1271348133485875,0.11786675828515035,0.30488723098582665
391,0.11706307753817459,0.11952809786302813,0.285815290331857
392,0.12077196526949179,0.11996704825451947,0.19658507047102414
393,0.11644123044055067,0.11911137582404895,0.14003328022008557
394,0.11820683536207342,0.11696662914965557,0.13445837021573814
395,0.1177459987524621,0.11524415309228041,0.1371144728270966
396,0.11476445595938818,0.11842238199706327,0.09923086093222831
397,0.11809579305973535,0.1175778237428488,0.11167712092037449
398,0.11649119862622521,0.1114158384874971,0.13278735601231734
399,0.11121103425436481,0.10681518224389673,0.17254631074437718
400,0.1053145672465992,0.11134915342996073,0.15379786215593436
401,0.1134097194618021,0.1104934809994902,0.12383635879007934
402,0.10893462453755616,0.11277158076877829,0.09590585587278042
403,0.11521973109972931,0.11446626287542429,0.13959789447969675
404,0.11520864217629169,0.11221039145864835,0.10476198276755017
405,0.11025604324217535,0.11068795355370424,0.10356770710498422
406,0.11054476343278509,0.10752083882517745,0.09151792754158183
407,0.10893462453755616,0.10803757143028316,0.12074972905918963
408,0.11038375294477247,0.11444960012112919,0.1628266942419854
409,0.11558619280726164,0.11820013251229806,0.14227345580700848
410,0.11720187616420939,0.11713330775314042,0.12347151392408647
411,0.11715746944780493,0.11577756547185923,0.1203581193715649
412,0.11259908854491758,0.11241042961107943,0.09776416324631673
413,0.11239365433294922,0.1129605047449533,0.10118888513782896
414,0.11234368614727468,0.11026011733846898,0.08849695583170751
415,0.11056697529476296,0.11042681296213187,0.0846100954944361
416,0.1098118740328231,0.11016565535038146,0.059902433319699716
417,0.11121657871608363,0.11443848594487314,0.10118644976926942
418,0.1140870792068195,0.11332722150086925,0.10838616255571405
419,0.1132153911808227,0.1143273612024905,0.09827738385051858
420,0.1144812972380485,0.11309385783984806,0.07189870747236139
421,0.11420368297842769,0.11313274894665519,0.0649178991822602
422,0.11358183588080377,0.1163332062039502,0.09900465033020629
423,0.11481998561433286,0.11398842137712574,0.09048661559605907
424,0.11331532755217184,0.11307162948733591,0.09335434083060536
425,0.11183288135198875,0.112716026907676,0.07490264371858049
426,0.11268791898527776,0.11618317333458238,0.11006934148567103
427,0.11643012450956171,0.12052268898661041,0.13227655866041352
428,0.12206562765041427,0.12867383946894867,0.2374993834337434
429,0.12714591927957647,0.127234749375836,0.1304255573925558
430,0.1289115242010992,0.1305129888467454,0.19055531601033462
431,0.13031068442264093,0.1331855993226786,0.17276277987216107
432,0.13334219540138942,0.12714028738774857,0.3475552637528988
433,0.1287005285198607,0.12335642948798946,0.22240917344451344
434,0.1249250222101612,0.12882942091635546,0.25997172864241447
435,0.12752346991054642,0.12712362463345345,0.11299787823663662
436,0.12785659681756056,0.127234749375836,0.13945438947860686
437,0.12781217309360487,0.1288405350926115,0.12855995602960238
438,0.12825635931050844,0.1266457831351549,0.14284506467533162
439,0.12702377104624946,0.12701249989107083,0.1241331102664973
440,0.12760675588918774,0.1260790282268079,0.08043620092246188
441,0.12581337763641703,0.12582343621327452,0.08873046042314663
442,0.12547468926013278,0.1272680919046042,0.13282383807566434
443,0.1275179084412763,0.1337467886328086,0.16194132266611208
444,0.13292022104646373,0.13158536218394212,0.1407313586258434
445,0.1304328326559679,0.13641383351052466,0.1783522899716042
446,0.13852796786361954,0.14113672867276378,0.18435529172692336
447,0.14228127931889245,0.13983099167454588,0.23799558069055154
448,0.13865011609694655,0.13974764386271443,0.13697583856312576
449,0.1406156107687188,0.1402699420660372,0.11772633409701726
450,0.14017142455181536,0.14019214283224474,0.08801535866999508
451,0.14013812376639978,0.13710837591554942,0.10496629928505939
452,0.1360294735421348,0.1364916157241391,0.12665300186618295
453,0.13752302567330688,0.13575263363426815,0.14626492794598628
454,0.13599061128744916,0.1395031660254371,0.2797077010073545
455,0.15751103126783877,0.1581780457676672,0.2832199871206564
456,0.159337710306025,0.16990748443947246,0.3672960947386964
457,0.16711082453765141,0.16575689276361943,0.21054911030352458
458,0.16778263982094993,0.1731412842255356,0.22337481525275932
459,0.17344035482378034,0.17230782312739917,0.1709385313096737
460,0.1713416059876921,0.16680703774830397,0.1605354364966198
461,0.1663001936207668,0.16756826521086504,0.15954060661444402
462,0.16809911633525637,0.16746825464473852,0.15278600892636485
463,0.16848777289721528,0.1625286585757733,0.13188981970990785
464,0.16223596712045762,0.16386773810275934,0.12727811614524678
465,0.1648621711445395,0.16491788308744398,0.11927573738386094
466,0.16571720877782853,0.16777940051937412,0.12131403182183416
467,0.16748281369935125,0.16534571930267922,0.1190179033393495
468,0.16381834969198983,0.1666959130059214,0.1936395224889263
469,0.16723297277097843,0.1653790618314474,0.11858251759896069
470,0.16572277024709858,0.16589024585851414,0.06792912941789639
471,0.1663446173447226,0.1700463861124062,0.1055135787003102
472,0.16956489513518047,0.17464149377796762,0.17560131703277748
473,0.17663287629054147,0.1761028122235923,0.20350750261326556
474,0.17750458132408958,0.17830867835730502,0.123773124021362
475,0.17653293991919233,0.17991446407408052,0.13395000823239386
476,0.17939233447893932,0.17783638543704555,0.12454903729093285
477,0.17835961895737862,0.1859486448125765,0.204889071445947
478,0.1863714851939402,0.1850374185210037,0.10937612170077078
479,0.18277918422667994,0.18336494774669182,0.04204908566510685
480,0.18104135263640514,0.17211335057318516,0.17806527996942437
481,0.16980364714011564,0.17475261852035012,0.18956779223383743
